UniqueID ,Customer problems,Customer comments after the ticket is closed
250601.0004648,"Tại sao mình không thực hiện đc bất kì giao dịch nào vì lí do thẻ/tk k hoạt động, trong khi tk mình vẫn sử dụng bình thường
",Nhận thông tin và xử lí chậm
250601.0002491,"Khi nào xong. Sai thông tin hoá đơn.
",Gửi lộn hoá đơn
250601.0006007,Tôi thanh toán thành công nhưng không đc áp dụng thẻ quà tặng,Tôi thanh toán không áp dụng đc mã và cách giải quyết là hoàn lại mã ? Trong khi tôi đã thanh toán rồi vậy thì hoàn lại mã có tác dụng gì
250601.0004069,"Tại sao tôi ko. Chuyển khoản giao dịch , mà lại trừ tiền của tôi ạ","Vẫn đề của mình như thế nào rồi ạ , bên  bạn là một thương hiệu lớn không giải thích rõ  ràng cho khách hàng cứ để cho khách hàng họ  chờ các bạn ngày này qua ngày khác , bọn tôi cũng phải đi làm chứ ai công hơi nào mà ngồi chờ các bạn để giải quyết vấn đề khách hàng chúng tôi cũng như các bạn làm công ăn lương vậy cả thôi , lỗi là các bạn làm sai xong lại đùn đẩy cho một ai đó để chốn trách nhiệm"
250601.0002048,"Nội dung KH: cần giải quyết để được vay nhanh
 Hỗ trợ thêm từ: 250531.0009406","chưa giải quyết
"
250601.0008402,Em định vay 8tr trong vòng 6 tháng nhưng  em muốn tất toán luôn trong vòng 1 tháng thì tổng cả hết bao nhiêu ạ,Chưa rõ ràng 
250601.0003746,Tôi có thể thanh toán tối thiểu cho ví trả sau không,Tôi cảm thấy vấn đề của tôi vẫn chưa được giải quyết rõ ràng và đúng trọng tâm
250601.0000461,Toi muốn vay 1 khoán 10trieu ,"Việc Minh vay tiền bên ban xu ly phê duyệt cho mình da đc chua
"
250601.0002469,Dạ em tất toán khoản vay xong - ko vay lại được nửa ạ ,Tương đối ổn ạ 
250601.0001816,Tôi không dùng được tính nắng Túi+ của Túi Thần Tài. ,Tôi vẫn chưa có thể vào trang Túi+ để xem nhiệm vụ. 
250601.0006649,"Nội dung KH: Gio ko muon xai momo nua vi xai nhiu ko co ho tro dc gi
 Hỗ trợ thêm từ: 250601.0000161",Chan
250601.0008209,"Mình nạp xu trên tiktok shop, mình nạp 113k mà bị trừ 226k gấp đôi tiền","Mình ko đăng ký gì cả, mình bị trừ tiền phần xu này thật nhưng ko được cộng xu, vui lòng kiểm tra kĩ lại một lần nữa, momo trừ tiền vô tội vạ như vậy mình sẽ không dùng nữa, một ứng dụng thanh toán quá rủi ro."
250608.0004032,Bên ngân hàng vẫn chưa nhận được tiền gửi,Quá tốt.xin cám ơn momo và bạn nhân viên đã hỗ trợ
250608.0006196,"Nội dung KH: Ủa e kiểm tra như thế nào bên zalopay a vẫn chưa nhận được tiền chuyển mà e nói là ngân hàng thụ hưởng xác nhận đã nhận được tiền là sao. E cho a bằng chứng ngân hàng thụ hưởng xác nhận đã nhận được tiền cho a xem chứ trong tk zalopay a vẫn ko có đồng nào
 Hỗ trợ thêm từ: 250604.0000953","Giam một số tiền lớn bắt khách hàng đợi gần 2 tuần mới trả về tài khoản ko một lời xin lỗi hay đền bù, liên hệ chăm sóc khách hàng thì rất khó gọi hotline ko ai nghe máy chỉ mớ chat thì bắt chờ trả lời kiểu qua loa như máy nói chung tệ"
250608.0008622,"Nội dung KH: Mình đã xoá và tải lại ứng dụng. Tuy nhiên  lịch sử giao dịch vẫn không đổi. Bạn có thể kiểm tra giúp mình giao dịch lúc 00:17:06 mình thanh toán cho bên liên kết nào không? Vì lịch sử ghi lại giao dịch này là ""Rút tiền về Momo để thanh toán"", nhưng không ghi rõ thanh toán cho bên nào. Trong khi đó, giao dịch lúc 00:06 ghi rõ mình đã thanh toán cho Tiktok Shop.
 Hỗ trợ thêm từ: 250607.0007998","Cảm ơn bạn tư vấn đã nỗ lực gọi điện mình 2 lần, nhưng đều vào đúng thời gian mình đang bận trong ngày nên không thể nghe cuộc gọi. 
Giao dịch không thành công nhưng không có lịch sử hoàn lại tiền mà chỉ tự động tăng số dư lên nên mình đã nhầm lẫn. Mong Momo có thể cài đặt để hiện những giao dịch hoàn tiền lại giống trường hợp của mình."
250608.0003082,đã trừ tiền nhưng spotify đã mất premium ,trả lời quá lâu
250608.0007503,Momo đã trừ tiền nhưng Grab vẫn chưa nhận được tiền,không
250608.0000204,Xu ly bao lau moi DV đợi Hoài,Giai quyết hoi nào
250608.0006748,Tôi giao dịch momo thất bại trong khi tài khoản ngân hàng vẫn bị trừ tiền đến hôm nay 5 ngày rồi mà không thấy momo hoàn lại tiền đã trừ của tôi,"Là tôi không được hoàn tiền lại đúng không ạ, lòng vòng quá đi"
250608.0000658,"Chuyển khoaanr ngân hàng xử lí lâu
",Chưa nhận được tiền
250608.0003987,Qua nay vẩn đợi sử lý quá lâu,ok nhung hơi lâu
250608.0001398,Tôi muốn hủy liên kết google,Như con cặc trừ tiền goog 3 trăm mấy là  sao
250608.0000672,Tui k làm gì sao lại bị trừ tiền,Là hỗ trợ chưa vậy
250608.0010624,the a nhin ,Sao so Tai khoan ngan hang TOI ko có Tien KHI Mua The cao ko Thanh Cong mà bi Tru Tien vay 
250608.0010492,hỗ trợ vay vốn ,Ví trả sau được dùng chuyển khoản thì tốt quá
250608.0001691,"Hiện tại e không thể giao dịch được do e thay đổi điện thoại . E đã làm NFC nhưng hệ thống báo lỗi . Xác thực gương mặt cũng lỗi . Mong được phía bên a chị hỗ trợ vấn đề này
","E cảm ơn , e đã được giải quyết vấn đề trên 
"
250608.0003796,K liên kết được tk của sdt vì báo đang dùng 3tk momo,Vẫn chưa liên kết được tài khoản
250608.0006873,"Huỷ liên kết momo
Sđt:0562103569
4 số cuối thẻ ATM: 8551
",Huỷ liên kết momo
250608.0000724,"a ơii em 2004 21 tuổi rồi mà k mở đc ví trả sau là sao ạ
",mở giúp e hạn mức momo với ạ e năm nay 21 tuổi r mà ch thấy mở dc
250608.0001974,Tôi không đăng kí trực tuyến mờ momo mà sau cứ trừ tài khoản hoài giờ chuyển về thẻ không được ,Yêu cầu hoàn tiền 
250608.0006896,Nạp 24h vẫn chưa nhận được tiền,Đến giờ vẫn chưa có tiền
250608.0008108,Tôi đã thanh toán qua MoMo và báo thành công. Nhưng ngân hàng vẫn nhắc nợ và trên app ngân hàng vẫn báo trễ hạn,Vẫn chưa được giải quyết. Và hiện tại hệ thống ngân hàng vẫn đang nhắc nợ
250608.0007446,Tôi khoong có nhu cầu mua hàng. Tự ý trừ tiền của tôi là không hợp lý ,Không giải quyết thỏa đáng. Rất bực mình 
250608.0004253,dùng bao năm k sử dụng đc ví trả sau,Vẫn vậy
250608.0003427,"Đã huỷ đơn hàng jollibee vào ngày 6/6/2025 theo phương thức momo trả trước khi nhận vì jollibee hết gà vậy khi nào em mới đc hoàn tiền ạ 
Tại em thấy hiện trên là hoàn tiền trong 12h mà đến bây giờ em chưa nhận đc tiền ak 
",Giải quyết nhanh chóng 
250608.0003726,"Nội dung KH: Ngân hàng bên nhận chưa nhận đc tiền 

 Hỗ trợ thêm từ: 250603.0019413",Cuối cùng là lỗi bên nào thì coi giải quyết giúp khách hàng chứ có mấy trăm ngàn mà cả tuần rùi tiền vẫn ko hoàn về tài khoản làm ăn như cc
250607.0003949,"Nội dung KH: Ủa tính ra chị không xài luôn á.
 Hỗ trợ thêm từ: 250605.0008447",Chưa hoà được tiền 
250607.0004098,"momo ơi bạn giúp tuii cho hoàn tiền lại với không đăng kí mà thanh luôn luôn huhu
","rất hài lòng ạ
"
250607.0002916,"Tôi muốn hoàn tiền dịch vụ này vì con tôi nhấn nhầm
",Cám ơn rất nhiều
250607.0001288,Toi ko sử dụng Apple services mà vẫn bị trừ tiền trong TK,Tôi chỉ muốn nhận lại tiền của tôi 
250607.0005309,"tôi đang không biết tại sao tôi chị trừ 169k cho đơn hàng gì đấy tôi xin lí do
","lâu
"
250607.0006797,"Tôi có 1 giao dịch thất bại và bị giam tiền từ ngày 3/6 đến nay chưa nhận được tiền hoàn, tôi muốn được giải quyết",Giải quyết quá lâu
250607.0009453,"Lúc 12g54 ngày 7/6/2025 có người chuyển 50k vào tài khoản momo của tôi, nhưng sao đến 19g47 cùng ngày vẫn chưa nhận đuoejc tiền. Momo kiểm tra giúp mình nhé. Cám ơn. ",Tôi đã nhận được tiền. Thanks. 
250607.0008127,"Mình ko cập nhật đc sinh trắc học , qua 2 cách 1 là cccd 
2 qua VNid  mong ad hỗ trợ mình ! Trân trọng



","Cảm ơn ad đã hỗ trợ 
"
250607.0003473,"Nội dung KH: Mình chọn phương án 1 nhé
 Hỗ trợ thêm từ: 250605.0003492",Vẫn chưa thấy tiền hoàn về
250607.0006028,"Giao dịch đang xử lí và chưa thành công

",Trạng thái thành công nhưng người nhận chưa nhận được tiền
250607.0002454,Mo vi tra sau som dum ,"Giai quyet kieu may moc, giong het nhau, dat dat yeu cau"
250607.0010388,Tôi k nạp tiền vào ví đc ạ,Sao tôi vay k đc ạ 
250607.0005312,Sao toi chua nhan duoc tien ve ngan hang hoac vi momo nua cskh,"Co thay tien trong ngan hang hay vi momo dau
"
250607.0009696,cần sữa lỗi xác thực khuôn mặt . hay bị treo làm anh hưởng giao dich,quá lâu. xác thực khuokn mặt thouo mà 3 ngày chưa xong
250607.0004842,"Nội dung KH: Tôi muốn hỏi về giao dịch thanh toán tiền điện. Hiện tại giao dịch của tôi bị treo từ 3.6.2025 đến giờ
 Hỗ trợ thêm từ: 250607.0003107",Mất hơn 10 ngày để xử lý vấn đề lỗi hệ thống. Quá tệ
250607.0004771,"Nội dung KH: Chưa giải quyết được vấn đề
 Hỗ trợ thêm từ: 250604.0006799",Chưa giải quyết 
250607.0002438,"Vào ngày 31/5 mình có mua 2 vé xem phim Nhiệm vụ bất khả thi. Tuy nhiên số tiền qua app techcombank của mình đã bị trừ(165.000) nhưng sau đó thì Momo lại báo thất bại, sau hơn 4 ngày làm việc mà vẫn chưa được hoàn tiền.
Sau đó mình đã mua được vé với giá 178.000 thành công
Mình cần Momo cho mình biết thời gian được hoàn trả là khi nào?
Cảm ơn ạ","Đây là mình mua bằng túi thần tài 2 lần thất bại và đã được hoàn trả, còn của techcombank thì vẫn chưa được hoàn trả. Bạn có thể check lại lịch sử giao dịch theo giờ của ảnh mình đã gửi nhé"
250607.0010924,tại sao những ngày trước không trừ được. có thông báo. khi tôi vừa được chuyển tiền để sử dụng cho mục đích khác. khi tài khoản vừa phát sinh trừ tiền ngay. không có thông báo. và không hề hay biết. đề xuất. khi có vấn đề liên quan đến chuyển tiền. chủ tài khoản phải được biết và sử đồng ý thao tác chuyển khoản thì mới đúng mục đích sử dụng ví. momo không tự ý chấp nhận chuyển khoản khi không có sự đồng ý và thao tác của khách hàng là chủ tài khoản chính ,Chưa nhận được số tiền bị mất. Mà không biết nguyên do. Sử dụng momo đã lâu chưa bao giờ bị như thế này. Phải có trách nhiệm với số tiền momo đã tự ý chuyển. Khi không có sự đồng ý của tôi chủ tài khoản chính 
250607.0007286,Lừa đảo nên muốn chặn giao dịch,Dịch vụ tốt
250607.0007802,Tôi cài đặt thứ tự thanh toán là Agribank đến MB đến Tp bank đến Ví trả sau. Mà agrbank ko đủ số dư thì phải chuyển sáng Mb hoặc TP bank chứ sao lại chuyển qua ví trả sau?,Chưa trả lời đúng trọng tâm câu hỏi
250607.0005384,"Em có đặt một đơn Grab hết 114.000đ và thanh toán qua ví Momo. Khi đặt thì ví em bị tạm giữ đúng 114.000đ, nhưng đến lúc giao hàng xong thì giao dịch lại bị lỗi báo không đủ tiền, nên đơn bị chuyển sang mục “tồn đọng”. Em đã nạp thêm tiền và thanh toán lại thành công đơn hàng. Nhưng tiền 114.000đ ban đầu vẫn đang ở trạng thái “đang xử lý” mà chưa thấy được hoàn về ví. Mong Momo kiểm tra, em cảm ơn",Mình đã mô tả ở đơn mới
250607.0004232,Momo đã quét cccd Thành công mà ko liên kết được với ngân hàng cùng cccd ,Yêu cầu gửi địa chỉ trụ sở công ty tại TP HCM để tôi tới giải quyết 
250607.0002739,₫ang xử ly mong ₫uoc trợ giúp ,Rất tốt 
250607.0005489,"Nội dung KH: Để chờ 1-2 ngày xem tiền có vô ko - bữa cũng bị 1lần (2ngàu sau mới nhận)
 Hỗ trợ thêm từ: 250607.0004942",MoMo đã 2 lần vô tiền chậm mất 3 ngày
250607.0000713,Giờ chuyển tiền không được mình bị tai nạn mặt bị biến dạng không nhận diện khuôn mặt được ,Mình muốn thay đổi họ tên lại thành Đào  Duy Tùng
250607.0001308,người nhận chưa nhận được tiền ,"Người nhận vẫn chưa nhận được tiền 
"
250607.0004018,giải quyết nhanh giúp mình,"tài khoản của người nhận đã bị vô hiệu hoá rồi mà momo vẫn cho chuyển tiền được, làm tôi bị mất tiền, momo giải quyết thế nào?"
250607.0006801,"Tôi cần hỗ trợ về giao dịch: 
TID: 89892208556 
Thông Tin: Chuyển tiền đến NGUYEN THI THANH LONG (Timo)
Trạng thái: Thành công 
Số tiền: 20.000 
Thời gian: 14:58 - 06/06/2025 

Nhưng người nhận vẫn chưa nhận được tiền từ MoMo",Tài khoản người nhận vẫn chưa nhận được tiền 
250607.0002496,"Nội dung KH: Mình muốn hoàn lại tiền 
 Hỗ trợ thêm từ: 250606.0003451",Tài khoản của T đã bị trừ tiền mà người nhận vẫn chưa thể nhận được vấn đề này của tôi vẫn chx được giải quyết 
250607.0010046,"hoàn tiền chuyển nhầm
","chưa hài lòng lòng
"
250607.0003931,Chỉnh sửa hóa đơn ,Da ck thanh cong roi ma da xac nhan co nhan ma noi so du khong co la sao
250614.0009074,"Momo làm ăn j vậy 3 ngày ko xử lí 
Đùa thật à
","Quá lâu
"
250614.0008153,"Chuyển tiền thành công ngưng tôi chưa ngận dược tiền 
",Lâu
250614.0009741,Ng nhận lừa đảo không giao hàng,Không xử lý được hả admin 
250614.0008402,"Nội dung KH: 90708904270 Mã giao dịch đây ạ !
 Hỗ trợ thêm từ: 250613.0009886",Tài khoản Facebook không nhận được khoản tiền mà tôi bị trừ bên momo
250614.0009614,"Nạp tiền vào ví thành công mà trên ví ko có tiền 
",Ok
